alias	hgnc_symbol	source
DGKdelta	DGKD	hgnc_alias_symbol
DGKeta	DGKH	hgnc_alias_symbol
DGPT	DPAGT1	hgnc_alias_symbol
DGS	TBX1	summary_A2
DGS-A	DGCR5	hgnc_alias_symbol
DGS-B	DGCR5	hgnc_alias_symbol
DGS-C	DGCR2	hgnc_alias_symbol
DGS-D	DGCR11	hgnc_alias_symbol
DGS-H	ESS2	hgnc_alias_symbol
DGSI	ESS2	hgnc_alias_symbol
DGSX	GPC3	hgnc_alias_symbol
dgt3	HAUS3	hgnc_alias_symbol
dgt5	HAUS5	hgnc_alias_symbol
dgt6	HAUS6	hgnc_alias_symbol
DGU	UNG	hgnc_prev_symbol
dHand	HAND2	hgnc_alias_symbol
DHAPAT	GNPAT	hgnc_alias_symbol
DHC1	DYNC1H1	hgnc_alias_symbol
DHC1b	DYNC2H1	hgnc_alias_symbol
DHC2	DYNC2H1	hgnc_alias_symbol
DHC3	DNAH12	hgnc_alias_symbol
DHCD1	DNHD1	hgnc_prev_symbol
DHCR14A	TM7SF2	hgnc_alias_symbol
DHCR14B	LBR	hgnc_alias_symbol
DHDPS1	NPL	hgnc_alias_symbol
DHDPS2	HOGA1	hgnc_alias_symbol
DHDPSL	HOGA1	hgnc_prev_symbol
DHEA-ST	SULT2A1	hgnc_alias_symbol
DHFR1	DHFR	hgnc_alias_symbol
DHFRL1	DHFR2	hgnc_prev_symbol
DHFRP4	DHFR2	hgnc_prev_symbol
DHHC15	ZDHHC15	hgnc_alias_symbol
DHHC2	ZDHHC2	hgnc_alias_symbol
DHHC20	ZDHHC20	hgnc_alias_symbol
DHHC21	ZDHHC21	hgnc_alias_symbol
DHHC3	ZDHHC3	hgnc_alias_symbol
DHHC5	ZDHHC5	hgnc_alias_symbol
DHHC7	ZDHHC7	hgnc_alias_symbol
DHHC8	ZDHHC8	hgnc_alias_symbol
DHHC9	ZDHHC9	hgnc_alias_symbol
DHLAG	CD74	hgnc_prev_symbol
DHLP1	DHX32	hgnc_alias_symbol
DHOF	PORCN	hgnc_prev_symbol
DHPase	DPYS	hgnc_alias_symbol
DHPDHase	DPYD	hgnc_alias_symbol
DHPR	QDPR	hgnc_alias_symbol
DHPRP2	DPYSL2	hgnc_alias_symbol
DHQ52	IGHD7-27	hgnc_alias_symbol
DHQU	NQO1	hgnc_alias_symbol
DHQV	NQO2	hgnc_alias_symbol
Dhr1	DHX37	hgnc_alias_symbol
Dhr2	DHX8	hgnc_alias_symbol
DHRC	HELZ	hgnc_alias_symbol
DHRD	EFEMP1	hgnc_prev_symbol
DHRS10	HSD17B14	hgnc_prev_symbol
DHRS5X	DHRSX	hgnc_alias_symbol
DHRS5Y	DHRSX	hgnc_alias_symbol
DHRS6	BDH2	hgnc_prev_symbol
DHRS6P1	BDH2P1	hgnc_prev_symbol
DHRS8	HSD17B11	hgnc_prev_symbol
DHRSX-IT	DHRSX-IT1	hgnc_alias_symbol
DHRSXIT1	DHRSX-IT1	hgnc_prev_symbol
DHRSXY	DHRSX	hgnc_alias_symbol
DHRSY	DHRSX	hgnc_alias_symbol
DHSR	KDSR	hgnc_alias_symbol
DHTR	AR	hgnc_prev_symbol
DHX40P	DHX40P1	hgnc_prev_symbol
DHX9P	DHX9P1	hgnc_prev_symbol
DI	SLC4A1	hgnc_prev_symbol
DI-CMTB	DNM2	hgnc_alias_symbol
Di-Ras1	DIRAS1	hgnc_alias_symbol
Di-Ras2	DIRAS2	hgnc_alias_symbol
DIA1	CYB5R3	hgnc_prev_symbol
DIA1R	DIPK2B	hgnc_alias_symbol
DIA2	DIAPH2	hgnc_alias_symbol
DIA4	NQO1	hgnc_prev_symbol
DIA6	NQO2	hgnc_alias_symbol
DIABLO-S	DIABLO	hgnc_alias_symbol
DIB1	TXNL4A	hgnc_alias_symbol
DIBD1	ALG9	hgnc_prev_symbol
DIC	SLC25A10	hgnc_prev_symbol
DIC1	DNAI1	hgnc_alias_symbol
DIC2	DNAI2	hgnc_alias_symbol
DIC3	DNAI3	hgnc_alias_symbol
DIC4	DNAI4	hgnc_alias_symbol
DIC5	DYNC2I2	hgnc_alias_symbol
DIC6	DYNC2I1	hgnc_alias_symbol
DIC74	DYNC1I2	hgnc_alias_symbol
DICE1	INTS6	hgnc_alias_symbol
Dicer	DICER1	hgnc_alias_symbol
DICER1-AS	DICER1-AS1	hgnc_prev_symbol
DIDMOAD	WFS1	hgnc_alias_symbol
DIE2	ALG10	hgnc_alias_symbol
Dies1	VSIR	hgnc_alias_symbol
DIESL	TMEM68	hgnc_alias_symbol
Diet1	MALRD1	hgnc_alias_symbol
DIETER	FOXP3	hgnc_alias_symbol
DIEXF	UTP25	hgnc_prev_symbol
DIF	TNF	hgnc_alias_symbol
DIF-2	IER3	hgnc_alias_symbol
DIF-3	GGNBP2	hgnc_alias_symbol
DIF3	GGNBP2	hgnc_alias_symbol
DIFF33	SERINC3	hgnc_alias_symbol
DIFF48	RIPOR2	hgnc_alias_symbol
Dig2	DDIT4	hgnc_alias_symbol
DIGIT	GSC-DT	hgnc_alias_symbol
DIIIc	RHD	hgnc_alias_symbol
DIK	RIPK4	hgnc_alias_symbol
DIL-2	TPX2	hgnc_alias_symbol
DIL1	SPON2	hgnc_alias_symbol
DILA1	MIR99AHG	hgnc_alias_symbol
DILC	TFDP1	hgnc_alias_symbol
DIM1	TXNL4A	hgnc_alias_symbol
Dim2	TXNL4B	hgnc_alias_symbol
DIMT1L	DIMT1	hgnc_prev_symbol
DINB1	POLK	hgnc_prev_symbol
DINE	ECEL1	hgnc_alias_symbol
DING	RNF2	hgnc_alias_symbol
DINO	DINOL	hgnc_alias_symbol
DINP	POLK	hgnc_alias_symbol
DIO-1	DIDO1	hgnc_alias_symbol
DIO3-AS1	DIO3OS	hgnc_alias_symbol
DIORA-1	FAM167A	hgnc_alias_symbol
DIORA-2	FAM167B	hgnc_alias_symbol
DIP-1	MIB1	hgnc_alias_symbol
DIP1/2	DAB2IP	hgnc_alias_symbol
DIP13B	APPL2	hgnc_alias_symbol
DIP2	WDR3	hgnc_alias_symbol
Dip2	DIP2A	hgnc_alias_symbol
DIPA	CCDC85B	hgnc_alias_symbol
DIPAS	PAPPA-AS1	hgnc_alias_symbol
DIPB	TRIM44	hgnc_alias_symbol
DIPLA1	PAPPA	hgnc_alias_symbol
DIPP	NUDT3	hgnc_alias_symbol
DIPP2	NUDT4	hgnc_alias_symbol
DIPP2alpha	NUDT4	hgnc_alias_symbol
DIPP2beta	NUDT4	hgnc_alias_symbol
DIPP3a	NUDT10	hgnc_alias_symbol
DIPP3b	NUDT11	hgnc_alias_symbol
DIR	AVPR2	hgnc_prev_symbol
DIR1	FKBPL	hgnc_alias_symbol
DIR3	AVPR2	hgnc_prev_symbol
DIRC2	SLC49A4	hgnc_prev_symbol
DIRC3-AS1	TESHL	hgnc_prev_symbol
DIRS1	IL20RB	hgnc_alias_symbol
DIS3L1	DIS3L	hgnc_alias_symbol
DIS3L2P	DIS3L2P1	hgnc_prev_symbol
dis3p	DIS3	hgnc_alias_symbol
DISC1-AS1	DISC2	hgnc_alias_symbol
DISC1OS	DISC2	hgnc_alias_symbol
Disp	PRSS30P	hgnc_alias_symbol
DISPA	DISP1	hgnc_alias_symbol
DISPB	DISP2	hgnc_alias_symbol
Dist1	RHBDF1	hgnc_alias_symbol
DIVA	COL6A4P1	hgnc_alias_symbol
Diva	BCL2L10	hgnc_alias_symbol
DIWS	GTF2I	hgnc_alias_symbol
Dixin	DIXDC1	hgnc_alias_symbol
DJ-1	PARK7	hgnc_alias_symbol
dj-2	DNAJA1	hgnc_alias_symbol
DJ1	PARK7	hgnc_alias_symbol
DJ10	DNAJB12	hgnc_alias_symbol
dJ1000K24.1	PGAM4	hgnc_alias_symbol
dJ1002M8.1	NAA20	hgnc_alias_symbol
dJ1002M8.3	CFAP61	hgnc_alias_symbol
dJ1005F21.2	MTG2	hgnc_alias_symbol
dJ1009E24.1	SIGLEC1	hgnc_alias_symbol
dJ1009E24.2	HSPA12B	hgnc_alias_symbol
dJ1012F16.1	LINC00687	hgnc_alias_symbol
dJ1013A10.5	TEX56P	hgnc_alias_symbol
dJ1013A22.3	LINC01620	hgnc_alias_symbol
dJ1013A22.4	RPL37AP1	hgnc_alias_symbol
dJ1018A4.2	EYS	hgnc_alias_symbol
dJ1018D12.3	DEFB118	hgnc_alias_symbol
dJ1018D12.4	RPL31P3	hgnc_alias_symbol
dJ101A2.2	TP53RK	hgnc_alias_symbol
dJ1022P6.1	RPS18P1	hgnc_alias_symbol
dJ1022P6.3	EIF4EP1	hgnc_alias_symbol
dJ1024C24.1	MPPED2	hgnc_alias_symbol
dJ1028D15.1	IFT52	hgnc_alias_symbol
dJ1028D15.2	RPL27AP	hgnc_alias_symbol
dJ1028D15.4	GTSF1L	hgnc_alias_symbol
dJ102H19.2	SMIM8	hgnc_alias_symbol
dJ102H19.4	LINC01590	hgnc_alias_symbol
dJ1033B10.15	HCG24	hgnc_alias_symbol
dJ1033B10.16	HCG25	hgnc_alias_symbol
dJ1033B10.6	HTATSF1P1	hgnc_alias_symbol
dJ1033B10.7	ZNF70P1	hgnc_alias_symbol
dJ1033E15.2	RTL6	hgnc_alias_symbol
dJ1039K5	PICK1	hgnc_alias_symbol
dJ1041C10.2	SNRPFP1	hgnc_alias_symbol
DJ1042K10.2	SGSM3	hgnc_alias_symbol
dJ1043E3.1	KIF6	hgnc_alias_symbol
dJ1049G11.3	EIF4E2P1	hgnc_alias_symbol
dJ1049G11.4	RALGAPA2	hgnc_alias_symbol
dJ1056H1.1	LRRN4	hgnc_alias_symbol
dJ1057B20.2	RPRD1B	hgnc_alias_symbol
dJ1057D4.1	SRMP1	hgnc_alias_symbol
dJ1060K6.1	RPS11P1	hgnc_alias_symbol
dJ1061C18.1.1	DLG1	hgnc_alias_symbol
dJ1065O2.2	SLC25A6P1	hgnc_alias_symbol
dJ1068E13.1	SCP2D1-AS1	hgnc_alias_symbol
dJ1068E13.2	SCP2D1	hgnc_alias_symbol
dJ1068F16.1	RPL23AP6	hgnc_alias_symbol
dJ1068F16.2	SNAP25	hgnc_alias_symbol
dJ1068H6.4	PRND	hgnc_alias_symbol
dJ1069P2.3	PABPC1L	hgnc_alias_symbol
dJ106I20.2	NDUFA9P1	hgnc_alias_symbol
dJ1071L10.1	TMSB4XP6	hgnc_alias_symbol
dJ1077I5.3	HCG23	hgnc_alias_symbol
dJ1085F17.3	COMMD7	hgnc_alias_symbol
dJ108K11.3	KCTD20	hgnc_alias_symbol
dJ1093G12.6	LINC00028	hgnc_alias_symbol
dJ1099D15.3	SLX4IP	hgnc_alias_symbol
dJ1100H13.4	ARHGAP40	hgnc_alias_symbol
dJ1103G7.2	C20orf96	hgnc_alias_symbol
dJ1103G7.3	TRIB3	hgnc_alias_symbol
dJ1103G7.6	NRSN2	hgnc_alias_symbol
dJ1103G7.7	ZCCHC3	hgnc_alias_symbol
dJ1108D11.2	TOX2	hgnc_alias_symbol
dJ1112F19.1	SALL4	hgnc_alias_symbol
dJ1118M15.2	VSTM2L	hgnc_alias_symbol
dJ1119D9.3	LAMP5	hgnc_alias_symbol
dJ111C20.1	RSPH3	hgnc_alias_symbol
dJ111M5.1	RPL13P	hgnc_alias_symbol
dJ111M5.3	ZNF90P2	hgnc_alias_symbol
dJ111M5.4	HCG14	hgnc_alias_symbol
dJ1121G12.1	PHF20	hgnc_alias_symbol
dJ1125A11.2	TPM3P2	hgnc_alias_symbol
dJ1128N12.1	PGAM3P	hgnc_alias_symbol
dJ1141E15.2	MANBAL	hgnc_alias_symbol
dJ1153D9.2	GCNT7	hgnc_alias_symbol
dJ1153D9.3	FAM209A	hgnc_alias_symbol
dJ1153D9.4	FAM209B	hgnc_alias_symbol
dJ1156J9.1	DENND2C	hgnc_alias_symbol
dJ1161H23.1	ACSS2	hgnc_alias_symbol
dJ1167H4.1	MIMS2	hgnc_alias_symbol
dJ1167H4.5	RPL39P	hgnc_alias_symbol
dJ1178H5.1	RPL17P1	hgnc_alias_symbol
dJ1181N3.1	TP53INP2	hgnc_alias_symbol
dJ1183I21.1	OSER1	hgnc_alias_symbol
dJ1184F4.2	NOL4L	hgnc_alias_symbol
dJ1184F4.4	NOL4L	hgnc_alias_symbol
dJ1187J4.1	BPIFB1	hgnc_alias_symbol
dJ1187J4.2	BPIFB9P	hgnc_alias_symbol
dJ1187M17.3	DDRGK1	hgnc_alias_symbol
dJ1193N1.1	RPSAP1	hgnc_alias_symbol
dJ121G13.4	ASCC3	hgnc_alias_symbol
DJ122O8.2	LYRM2	hgnc_alias_symbol
dJ125M3.1	RPL24P4	hgnc_alias_symbol
dJ127C7.3	ARPC5	hgnc_alias_symbol
dJ127L4.2	AP1B1P1	hgnc_alias_symbol
dJ127L4.3	AP1B1P2	hgnc_alias_symbol
dJ12G14.2	GINM1	hgnc_alias_symbol
dJ130H16.5	SEC14L4	hgnc_alias_symbol
dJ132F21.1	MTCL2	hgnc_alias_symbol
dJ132F21.2	TLDC2	hgnc_alias_symbol
dJ137F1.4	KIF6	hgnc_alias_symbol
dJ138B7.3	L3MBTL1	hgnc_alias_symbol
dJ139D8.5	TRERF1	hgnc_alias_symbol
dJ139D8.6	GUCA1A	hgnc_alias_symbol
dJ139G21.2	H2AC3P	hgnc_alias_symbol
dJ142L7.2	TUBE1	hgnc_alias_symbol
dJ149A16.7	BPIFC	hgnc_alias_symbol
dJ153G14.2	MCFD2P1	hgnc_alias_symbol
dJ153G14.3	ZNF391	hgnc_alias_symbol
dJ153P14.2	CCDC167	hgnc_alias_symbol
dJ155G6.3	SNAP23P1	hgnc_alias_symbol
DJ159A19.3	AHDC1	hgnc_alias_symbol
dJ15D7.1	RPL8P1	hgnc_alias_symbol
dJ160A22.1	H4C12	hgnc_alias_symbol
dJ160A22.3	H2BC14	hgnc_alias_symbol
DJ167A19.1	YIPF1	hgnc_alias_symbol
dJ167O5.2	HDDC2	hgnc_alias_symbol
dJ171N11.1	ARFGEF3	hgnc_alias_symbol
dJ179M20.3	TTPAL	hgnc_alias_symbol
dJ182D15.1	LINC00574	hgnc_alias_symbol
dJ185D5.1	EFCAB6	hgnc_alias_symbol
dJ186O1.1	SMDT1	hgnc_alias_symbol
dJ187J11.2	TRMT11	hgnc_alias_symbol
dJ187J11.3	NCOA7	hgnc_alias_symbol
dJ188D3.1	KIF6	hgnc_alias_symbol
dJ189G13.1	RPL7AP12	hgnc_alias_symbol
dJ189G13.2	RPS4XP2	hgnc_alias_symbol
dJ18C9.2	GGT7	hgnc_alias_symbol
dJ18C9.3	HMGB3P1	hgnc_alias_symbol
dJ193B12.5	HCG13P	hgnc_alias_symbol
dJ193B12.9	H2AC16	hgnc_alias_symbol
dJ195P10.2	PNLDC1	hgnc_alias_symbol
dJ202D23.2	DOP1A	hgnc_alias_symbol
dJ207F6.1	NOP56P1	hgnc_alias_symbol
dJ20C7.3	KLHDC3	hgnc_alias_symbol
dJ20C7.4	RRP36	hgnc_alias_symbol
dJ20C7.5	CUL7	hgnc_alias_symbol
dJ20N2.1	ADAT2	hgnc_alias_symbol
dJ20N2.5	FUCA2	hgnc_alias_symbol
dJ211D12.4	WFDC12	hgnc_alias_symbol
dJ211D12.5	WFDC5	hgnc_alias_symbol
dJ221C16.1	H4C3	hgnc_alias_symbol
dJ221C16.7	LARP1P1	hgnc_alias_symbol
dJ222E13.1	SERHL	hgnc_alias_symbol
dJ222E13.2	RRP7BP	hgnc_alias_symbol
dJ222E13.5	ATP5MGL	hgnc_alias_symbol
dJ223E3.1	PRSS35	hgnc_alias_symbol
dJ223E5.2	NOL7	hgnc_alias_symbol
dJ225E12.1	HECA	hgnc_alias_symbol
dJ230I3.1	SLC35F1	hgnc_alias_symbol
dJ236A3.1	FARS2	hgnc_alias_symbol
dJ237I15.1	RIPPLY2	hgnc_alias_symbol
dJ238O23.1	TREML2	hgnc_alias_symbol
dJ238O23.3	TREML1	hgnc_alias_symbol
dJ248E1.1	MOXD1	hgnc_alias_symbol
dJ249I4.1	FIG4	hgnc_alias_symbol
dJ24O22.2	SEPTIN14P6	hgnc_alias_symbol
dJ254P11.1	ELOCP3	hgnc_alias_symbol
dJ257A7.2	PHACTR1	hgnc_alias_symbol
dJ257A7.3	TBC1D7	hgnc_alias_symbol
dJ257E24.3	OCSTAMP	hgnc_alias_symbol
dJ259A10.1	RBM24	hgnc_alias_symbol
dJ25J6.3	KRT18P1	hgnc_alias_symbol
dJ25J6.5	LINC01556	hgnc_alias_symbol
dJ25J6.6	HCG15	hgnc_alias_symbol
dJ25J6.7	HCG15	hgnc_alias_symbol
dJ261G23.1	MAD2L1BP	hgnc_alias_symbol
dJ265C24.3	ZSCAN16	hgnc_alias_symbol
dJ265C24.4	ZKSCAN8P1	hgnc_alias_symbol
dJ265C24.5	ZNF602P	hgnc_alias_symbol
dJ266L20.3	ERMARD	hgnc_alias_symbol
dJ266L20.5	LINC00242	hgnc_alias_symbol
dJ269M15.1	PPIAP21	hgnc_alias_symbol
dJ271M21	SUMO2P1	hgnc_alias_symbol
dJ271M21.3	RPL13AP	hgnc_alias_symbol
dJ271M21.8	MAS1LP2	hgnc_alias_symbol
dJ272L16.1	CAMK1G	hgnc_alias_symbol
dJ273F20	FAXC	hgnc_alias_symbol
dJ274L14.2	SRP72P2	hgnc_alias_symbol
dJ281H8.1	ZC3H12D	hgnc_alias_symbol
dJ281H8.4	SUMO4	hgnc_alias_symbol
dJ288M22.3	LINC00472	hgnc_alias_symbol
dJ290I10.4	MRPL48P1	hgnc_alias_symbol
dJ298J15.2	KDM1B	hgnc_alias_symbol
dJ29K1.2	ZSCAN12	hgnc_alias_symbol
dJ29K1.3.1	ZSCAN23	hgnc_alias_symbol
dJ303A1.3	BLOC1S5	hgnc_alias_symbol
dJ303F19.1	EYS	hgnc_alias_symbol
dJ309H15.1	HDGFL1	hgnc_alias_symbol
dJ309K20.1	FER1L4	hgnc_alias_symbol
dJ310J6.1	TBC1D32	hgnc_alias_symbol
dJ310O13.1	TTLL9	hgnc_alias_symbol
dJ310O13.3	PDRG1	hgnc_alias_symbol
dJ310O13.4	XKR7	hgnc_alias_symbol
dJ310O13.5	CCM2L	hgnc_alias_symbol
dJ313I6.1	IQCB2P	hgnc_alias_symbol
dJ313I6.7	ZSCAN12P1	hgnc_alias_symbol
dJ313I6.8	ZNF601P	hgnc_alias_symbol
dJ322A24.1	FNDC1	hgnc_alias_symbol
dJ322G13.2	GZF1	hgnc_alias_symbol
dJ322G13.4	CSTL1	hgnc_alias_symbol
dJ322G13.6	CST11	hgnc_alias_symbol
dJ322I12.1	BTBD9	hgnc_alias_symbol
dJ323M4.1	SASH1	hgnc_alias_symbol
dJ324O17.1	HM13	hgnc_alias_symbol
dJ327J16	DNAL4	hgnc_alias_symbol
DJ328E19.C1.1	NBPF14	hgnc_alias_symbol
dJ329L24.3	MCM9	hgnc_alias_symbol
dJ330M21.3	DNPH1	hgnc_alias_symbol
dJ331H24.1	OGFRL1	hgnc_alias_symbol
dJ336K20B.1	SNRNP48	hgnc_alias_symbol
dJ336K20B.2	RPL29P1	hgnc_alias_symbol
dJ337H4.2	LRRC73	hgnc_alias_symbol
dJ337H4.3	YIPF3	hgnc_alias_symbol
dJ337O18.4	SNX21	hgnc_alias_symbol
dJ337O18.5	ZSWIM1	hgnc_alias_symbol
dJ337O18.6	NEURL2	hgnc_alias_symbol
dJ337O18.7	ZSWIM3	hgnc_alias_symbol
dJ337O18.8	SPATA25	hgnc_alias_symbol
dJ342K12.1	MTCO2P1	hgnc_alias_symbol
dJ348M17.1	RPL7AP13	hgnc_alias_symbol
dJ349A12.1	BLTP3A	hgnc_alias_symbol
dJ34B20.13	RPS10P1	hgnc_alias_symbol
dJ34B20.16	H1-12P	hgnc_alias_symbol
dJ34B20.2	H2AC10P	hgnc_alias_symbol
dJ34B20.8	H2AC9P	hgnc_alias_symbol
dJ34B21.2	TSPO2	hgnc_alias_symbol
dJ34B21.3	OARD1	hgnc_alias_symbol
dJ351K20.1	RNF146	hgnc_alias_symbol
dJ351K20.2	ECHDC1	hgnc_alias_symbol
dJ353C17.1	MIR1-1HG	hgnc_alias_symbol
dJ353C17.2	RPL7P3	hgnc_alias_symbol
dJ354J5.2	LINC00222	hgnc_alias_symbol
dJ355M6.2	TMEM217	hgnc_alias_symbol
dJ366N23.1	UNC93A	hgnc_alias_symbol
dJ366N23.2	UNC93A	hgnc_alias_symbol
dJ366N23.3	TTLL2	hgnc_alias_symbol
dJ372B18.1	HNRNPA1P2	hgnc_alias_symbol
dJ377H14.2	RPL7AP7	hgnc_alias_symbol
dJ377H14.3	HLA-P	hgnc_alias_symbol
dJ377H14.4	HLA-V	hgnc_alias_symbol
dJ377H14.5	IFITM4P	hgnc_alias_symbol
dJ377H14.6	HCG9P5	hgnc_alias_symbol
dJ377H14.7	MICE	hgnc_alias_symbol
dJ37E16.5	PDXP	hgnc_alias_symbol
dJ382I10.1	CFAP206	hgnc_alias_symbol
dJ382I10.6	RARS2	hgnc_alias_symbol
dJ383J4.3	CENPL	hgnc_alias_symbol
dJ388M5.2	HMGN2P9	hgnc_alias_symbol
dJ388M5.4	PNPLA5	hgnc_alias_symbol
dJ391O22.4	ILRUN	hgnc_alias_symbol
dJ392M17.3	UBR2	hgnc_alias_symbol
dJ393D12.2	FHL5	hgnc_alias_symbol
dJ39B17.2	MMS22L	hgnc_alias_symbol
dJ39G22.2	TMCO2	hgnc_alias_symbol
dJ3J17.2	SYNCRIP	hgnc_alias_symbol
dJ400N23	PATZ1	hgnc_alias_symbol
DJ402G11.6	TUBGCP6	hgnc_alias_symbol
DJ402G11.8	MOV10L1	hgnc_alias_symbol
dJ402H5.1	OPN5	hgnc_alias_symbol
dJ402H5.2	PTCHD4	hgnc_alias_symbol
dJ403A15.3	MTCL3	hgnc_alias_symbol
dJ408B20.2	OR2B6	hgnc_alias_symbol
dJ408B20.3	RPLP2P1	hgnc_alias_symbol
dJ408K24.1	ADGB	hgnc_alias_symbol
dJ40E16.3	TIMCCP1	hgnc_alias_symbol
dJ40E16.7	TUBB2A	hgnc_alias_symbol
dJ412I7.1	RSPH4A	hgnc_alias_symbol
dJ412I7.3	ZUP1	hgnc_alias_symbol
dJ413H6.1	ADTRP	hgnc_alias_symbol
dJ417I1.1	ZNF451	hgnc_alias_symbol
dJ417M14.2	MAK	hgnc_alias_symbol
dJ421H19.2	TMEM63B	hgnc_alias_symbol
dJ422F24.1	IYD	hgnc_alias_symbol
dJ423B22.5	DNALI1	hgnc_alias_symbol
dJ427A4.2	RAMACL	hgnc_alias_symbol
dJ431A14.3	RAB44	hgnc_alias_symbol
dJ431P23.3	AFDN-DT	hgnc_alias_symbol
dJ434O11.1	MBOAT1	hgnc_alias_symbol
dJ439I14.1	LIN28B-AS1	hgnc_alias_symbol
dJ441G21.1	RPL12P2	hgnc_alias_symbol
dJ442L6.3	CRISP3	hgnc_alias_symbol
dJ447F3.1	HNRNPA1P3	hgnc_alias_symbol
dJ447F3.3	WFDC3	hgnc_alias_symbol
dJ447F3.4	DNTTIP1	hgnc_alias_symbol
dJ447F3.6	SPINT5P	hgnc_alias_symbol
dJ453C12.4	SYS1	hgnc_alias_symbol
dJ453C12.5	TP53TG5	hgnc_alias_symbol
dJ453H5.1	SLC35B3	hgnc_alias_symbol
dJ45H2.2	SYNE1	hgnc_alias_symbol
dJ45P21.6	H3C9P	hgnc_alias_symbol
dJ461P17.1	WFDC8	hgnc_alias_symbol
dJ461P17.11	WFDC6	hgnc_alias_symbol
dJ461P17.2	EPPIN	hgnc_alias_symbol
dJ461P17.5	RPL5P2	hgnc_alias_symbol
dJ461P17.6	WFDC2	hgnc_alias_symbol
DJ462O23.2	NIPAL3	hgnc_alias_symbol
DJ465N24.2.1	RSRP1	hgnc_alias_symbol
dJ467N11.1	ASCC3	hgnc_alias_symbol
dJ468K18.4	LTV1	hgnc_alias_symbol
dJ468K18.5	ZC2HC1B	hgnc_alias_symbol
dJ469A13.2	DSN1	hgnc_alias_symbol
dJ470L14.3	ARPC3P1	hgnc_alias_symbol
dJ473B4	MOSPD1	hgnc_alias_symbol
dJ473J16.2	AGPAT4	hgnc_alias_symbol
dJ474I12.C22.2	LINC00229	hgnc_alias_symbol
dJ475N16.4	RPL7L1	hgnc_alias_symbol
dJ477O4.3	RPL36P4	hgnc_alias_symbol
dJ477O4.4	C20orf173	hgnc_alias_symbol
dJ47M23.1	SCML4	hgnc_alias_symbol
dJ482C21.1	LEMD2	hgnc_alias_symbol
dJ483K16.1	ELOVL5	hgnc_alias_symbol
dJ486I3.1	NT5DC1	hgnc_alias_symbol
dJ486I3.2	TSPYL4	hgnc_alias_symbol
dJ486L4.2	AKIRIN2	hgnc_alias_symbol
dJ492J12.1	ZNF831	hgnc_alias_symbol
dJ493F7.3	CALHM5	hgnc_alias_symbol
dJ494G10.1	APOBEC3G	hgnc_alias_symbol
dJ496H19.1	PERP	hgnc_alias_symbol
dJ501N12.1	CARMIL1	hgnc_alias_symbol
DJ501N12.8	SCGN	hgnc_alias_symbol
dJ506G2.1	THOC2	hgnc_alias_symbol
dJ509I19.4	ACKR4P1	hgnc_alias_symbol
dJ50J22.1	PNPLA1	hgnc_alias_symbol
dJ510O8.5	CLPSL2	hgnc_alias_symbol
dJ510O8.6	CLPSL1	hgnc_alias_symbol
dJ510O8.8	LHFPL5	hgnc_alias_symbol
dJ512B11.2	SNRNP48	hgnc_alias_symbol
dJ522B19.2	TXLNB	hgnc_alias_symbol
dJ523E19.1	LRRC1	hgnc_alias_symbol
dJ530I15.2	RIPOR3	hgnc_alias_symbol
dJ530I15.3	RIPOR3	hgnc_alias_symbol
dJ530I15.5	RPL36P2	hgnc_alias_symbol
dJ531H16.2	DYNLT3P1	hgnc_alias_symbol
dJ531H16.4	RPS27AP2	hgnc_alias_symbol
dJ534B8.3	MRPS26	hgnc_alias_symbol
dJ539E24.2	PTMAP6	hgnc_alias_symbol
dJ543J19.4	TUBB1	hgnc_alias_symbol
dJ543J19.5	PRELID3B	hgnc_alias_symbol
dJ545L17.2	RAD21L1	hgnc_alias_symbol
dJ548G19.1	ZFP64	hgnc_alias_symbol
dJ54B20.2	ZNF630	hgnc_alias_symbol
dJ54B20.3	SPACA5	hgnc_alias_symbol
dJ54G6.1	ATG3P1	hgnc_alias_symbol
dJ550H1.1	HMGB3P2	hgnc_alias_symbol
dJ551D2.5	FAM217B	hgnc_alias_symbol
dJ553F4.3	ZNF341	hgnc_alias_symbol
dJ553F4.4	CHMP4B	hgnc_alias_symbol
dJ553F4.5	RPL31P2	hgnc_alias_symbol
dJ55C23.6	SLC18B1	hgnc_alias_symbol
dJ568C11.3	ACSS1	hgnc_alias_symbol
dJ568F9.2	DZANK1	hgnc_alias_symbol
dJ570F3.5	RPL12P1	hgnc_alias_symbol
dJ570F3.6	LYPLA2P1	hgnc_alias_symbol
dJ576H24.4	SIRPD	hgnc_alias_symbol
dJ579F20.2	CTCFL	hgnc_alias_symbol
dJ579N16.1	PPP6R2	hgnc_alias_symbol
dJ581P3.1	SF3A3P1	hgnc_alias_symbol
dJ583P15.3	ZGPAT	hgnc_alias_symbol
dJ583P15.4	LIME1	hgnc_alias_symbol
dJ585I14.1	GAPDHP2	hgnc_alias_symbol
dJ585I14.2	TASP1	hgnc_alias_symbol
dJ591C20.1	ABHD16B	hgnc_alias_symbol
dJ599F21.2	RPL13P2	hgnc_alias_symbol
dJ601O1.1	SPINT4	hgnc_alias_symbol
dJ601O1.3	WFDC13	hgnc_alias_symbol
dJ614O4.3	SACK1C-AS1	hgnc_alias_symbol
dJ614O4.6	MT1P3	hgnc_alias_symbol
dJ614O4.7	SACK1C	hgnc_alias_symbol
